YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Total,Sex,Grade,Race,Latitude,Longitude,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2023,2023,NH,New Hampshire,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,22.8,22.8,,,17.4,29.4,237,,,,Non-Hispanic Black,"(43.655950113, -71.50036092)",OWS,OWS1,Q038,VALUE,33,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,NH,New Hampshire,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,20.1,20.1,,,16.9,23.7,903,,,,Hispanic,"(43.655950113, -71.50036092)",OWS,OWS1,Q038,VALUE,33,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,NH,New Hampshire,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,10.9,10.9,,,2.7,35,31,,,,Hawaiian/Pacific Islander,"(43.655950113, -71.50036092)",OWS,OWS1,Q038,VALUE,33,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2023,2023,NH,New Hampshire,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,13.5,13.5,,,7.3,23.4,83,,,,American Indian/Alaska Native,"(43.655950113, -71.50036092)",OWS,OWS1,Q038,VALUE,33,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2023,2023,NH,New Hampshire,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,11.6,11.6,,,10.8,12.4,8925,,,,Non-Hispanic White,"(43.655950113, -71.50036092)",OWS,OWS1,Q038,VALUE,33,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,NJ,New Jersey,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,5,5,,,2.1,11.7,69,,,,Asian,"(40.130570048, -74.273691288)",OWS,OWS1,Q038,VALUE,34,Race/Ethnicity,Asian,RACE,RACEASN
2023,2023,NJ,New Jersey,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,12.6,12.6,,,7.7,20,96,,,,Non-Hispanic Black,"(40.130570048, -74.273691288)",OWS,OWS1,Q038,VALUE,34,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,NJ,New Jersey,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,15.8,15.8,,,11,22.2,386,,,,Hispanic,"(40.130570048, -74.273691288)",OWS,OWS1,Q038,VALUE,34,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,NJ,New Jersey,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,11.8,11.8,,,7.8,17.3,305,,,,Non-Hispanic White,"(40.130570048, -74.273691288)",OWS,OWS1,Q038,VALUE,34,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,NM,New Mexico,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,6.7,6.7,,,3.4,12.6,109,,,,Asian,"(34.520880952, -106.240580985)",OWS,OWS1,Q038,VALUE,35,Race/Ethnicity,Asian,RACE,RACEASN
2023,2023,NM,New Mexico,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,15.7,15.7,,,8.1,28.1,101,,,,Non-Hispanic Black,"(34.520880952, -106.240580985)",OWS,OWS1,Q038,VALUE,35,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,NM,New Mexico,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,18.2,18.2,,,16.1,20.5,3667,,,,Hispanic,"(34.520880952, -106.240580985)",OWS,OWS1,Q038,VALUE,35,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,NM,New Mexico,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,19.5,19.5,,,7.4,42.5,30,,,,Hawaiian/Pacific Islander,"(34.520880952, -106.240580985)",OWS,OWS1,Q038,VALUE,35,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2023,2023,NM,New Mexico,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,25.9,25.9,,,22,30.1,872,,,,American Indian/Alaska Native,"(34.520880952, -106.240580985)",OWS,OWS1,Q038,VALUE,35,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2023,2023,NM,New Mexico,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,12.8,12.8,,,10.5,15.5,933,,,,Non-Hispanic White,"(34.520880952, -106.240580985)",OWS,OWS1,Q038,VALUE,35,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,NC,North Carolina,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,6.5,6.5,,,2.5,15.8,39,,,,Asian,"(35.466220975, -79.159250463)",OWS,OWS1,Q038,VALUE,37,Race/Ethnicity,Asian,RACE,RACEASN
2023,2023,NC,North Carolina,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,22.9,22.9,,,19.6,26.5,479,,,,Non-Hispanic Black,"(35.466220975, -79.159250463)",OWS,OWS1,Q038,VALUE,37,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,NC,North Carolina,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,19.7,19.7,,,15.4,24.8,379,,,,Hispanic,"(35.466220975, -79.159250463)",OWS,OWS1,Q038,VALUE,37,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,NC,North Carolina,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,21.6,21.6,,,13.4,32.9,129,,,,American Indian/Alaska Native,"(35.466220975, -79.159250463)",OWS,OWS1,Q038,VALUE,37,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2023,2023,NC,North Carolina,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,12.7,12.7,,,8.1,19.4,797,,,,Non-Hispanic White,"(35.466220975, -79.159250463)",OWS,OWS1,Q038,VALUE,37,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,ND,North Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,7.1,7.1,,,2,22.4,34,,,,Asian,"(47.475319779, -100.118421049)",OWS,OWS1,Q038,VALUE,38,Race/Ethnicity,Asian,RACE,RACEASN
2023,2023,ND,North Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,5.1,5.1,,,1.8,13.2,66,,,,Non-Hispanic Black,"(47.475319779, -100.118421049)",OWS,OWS1,Q038,VALUE,38,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,ND,North Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,22,22,,,15.5,30.3,142,,,,Hispanic,"(47.475319779, -100.118421049)",OWS,OWS1,Q038,VALUE,38,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,ND,North Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,28.9,28.9,,,22.4,36.5,110,,,,American Indian/Alaska Native,"(47.475319779, -100.118421049)",OWS,OWS1,Q038,VALUE,38,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2023,2023,ND,North Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,14.7,14.7,,,13,16.7,1380,,,,Non-Hispanic White,"(47.475319779, -100.118421049)",OWS,OWS1,Q038,VALUE,38,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,OH,Ohio,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,19.4,19.4,,,13.7,26.7,165,,,,Non-Hispanic Black,"(40.060210141, -82.404260056)",OWS,OWS1,Q038,VALUE,39,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,OH,Ohio,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,18.7,18.7,,,10.3,31.5,61,,,,Hispanic,"(40.060210141, -82.404260056)",OWS,OWS1,Q038,VALUE,39,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,OH,Ohio,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,20.2,20.2,,,13,30.1,190,,,,Non-Hispanic White,"(40.060210141, -82.404260056)",OWS,OWS1,Q038,VALUE,39,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,OK,Oklahoma,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,5.1,5.1,,,1.5,16.1,33,,,,Asian,"(35.472031356, -97.521070214)",OWS,OWS1,Q038,VALUE,40,Race/Ethnicity,Asian,RACE,RACEASN
2023,2023,OK,Oklahoma,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,13.4,13.4,,,7.2,23.7,95,,,,Non-Hispanic Black,"(35.472031356, -97.521070214)",OWS,OWS1,Q038,VALUE,40,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,OK,Oklahoma,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,19.2,19.2,,,14.5,24.9,358,,,,Hispanic,"(35.472031356, -97.521070214)",OWS,OWS1,Q038,VALUE,40,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,OK,Oklahoma,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,17.4,17.4,,,10.3,27.9,140,,,,American Indian/Alaska Native,"(35.472031356, -97.521070214)",OWS,OWS1,Q038,VALUE,40,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2023,2023,OK,Oklahoma,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,18.7,18.7,,,15.6,22.2,699,,,,Non-Hispanic White,"(35.472031356, -97.521070214)",OWS,OWS1,Q038,VALUE,40,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,10.2,10.2,,,6.7,15.3,88,,,,Asian,"(40.793730152, -77.860700294)",OWS,OWS1,Q038,VALUE,42,Race/Ethnicity,Asian,RACE,RACEASN
2023,2023,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,23.4,23.4,,,18.4,29.3,216,,,,Non-Hispanic Black,"(40.793730152, -77.860700294)",OWS,OWS1,Q038,VALUE,42,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,20.8,20.8,,,16.8,25.3,372,,,,Hispanic,"(40.793730152, -77.860700294)",OWS,OWS1,Q038,VALUE,42,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,14.7,14.7,,,12,17.9,1061,,,,Non-Hispanic White,"(40.793730152, -77.860700294)",OWS,OWS1,Q038,VALUE,42,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,PR,Puerto Rico,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,16.9,16.9,,,13.5,20.9,1356,,,,Hispanic,"(18.220833, -66.590149)",OWS,OWS1,Q038,VALUE,72,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,RI,Rhode Island,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,4.9,4.9,,,1.4,15.4,79,,,,Asian,"(41.708280193, -71.522470314)",OWS,OWS1,Q038,VALUE,44,Race/Ethnicity,Asian,RACE,RACEASN
2023,2023,RI,Rhode Island,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,25.3,25.3,,,16.4,36.8,160,,,,Non-Hispanic Black,"(41.708280193, -71.522470314)",OWS,OWS1,Q038,VALUE,44,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,RI,Rhode Island,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,18.5,18.5,,,14.5,23.2,550,,,,Hispanic,"(41.708280193, -71.522470314)",OWS,OWS1,Q038,VALUE,44,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,RI,Rhode Island,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,12.2,12.2,,,9.5,15.5,749,,,,Non-Hispanic White,"(41.708280193, -71.522470314)",OWS,OWS1,Q038,VALUE,44,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,SD,South Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,15.3,15.3,,,8.6,25.8,152,,,,Non-Hispanic Black,"(44.353130053, -100.373530637)",OWS,OWS1,Q038,VALUE,46,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,SD,South Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,22,22,,,16.5,28.7,198,,,,Hispanic,"(44.353130053, -100.373530637)",OWS,OWS1,Q038,VALUE,46,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,SD,South Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,26,26,,,19,34.4,63,,,,American Indian/Alaska Native,"(44.353130053, -100.373530637)",OWS,OWS1,Q038,VALUE,46,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2023,2023,SD,South Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,13.4,13.4,,,11.5,15.5,1434,,,,Non-Hispanic White,"(44.353130053, -100.373530637)",OWS,OWS1,Q038,VALUE,46,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,TN,Tennessee,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,5.5,5.5,,,1.3,20.3,43,,,,Asian,"(35.68094058, -85.774490914)",OWS,OWS1,Q038,VALUE,47,Race/Ethnicity,Asian,RACE,RACEASN
2023,2023,TN,Tennessee,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,20.7,20.7,,,14.8,28.2,294,,,,Non-Hispanic Black,"(35.68094058, -85.774490914)",OWS,OWS1,Q038,VALUE,47,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,TN,Tennessee,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,21.9,21.9,,,16.7,28.2,230,,,,Hispanic,"(35.68094058, -85.774490914)",OWS,OWS1,Q038,VALUE,47,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,TN,Tennessee,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,17,17,,,11.8,24,686,,,,Non-Hispanic White,"(35.68094058, -85.774490914)",OWS,OWS1,Q038,VALUE,47,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,TX,Texas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,12.9,12.9,,,2.4,46.9,33,,,,Asian,"(31.827240407, -99.426770206)",OWS,OWS1,Q038,VALUE,48,Race/Ethnicity,Asian,RACE,RACEASN
2023,2023,TX,Texas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,16.6,16.6,,,11.5,23.3,70,,,,Non-Hispanic Black,"(31.827240407, -99.426770206)",OWS,OWS1,Q038,VALUE,48,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,TX,Texas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,22.3,22.3,,,18,27.3,520,,,,Hispanic,"(31.827240407, -99.426770206)",OWS,OWS1,Q038,VALUE,48,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,TX,Texas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,12.3,12.3,,,6.7,21.2,233,,,,Non-Hispanic White,"(31.827240407, -99.426770206)",OWS,OWS1,Q038,VALUE,48,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,UT,Utah,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,22.3,22.3,,,12.1,37.4,87,,,,Hispanic,"(39.360700171, -111.587130635)",OWS,OWS1,Q038,VALUE,49,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,UT,Utah,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,9.5,9.5,,,6.3,13.9,552,,,,Non-Hispanic White,"(39.360700171, -111.587130635)",OWS,OWS1,Q038,VALUE,49,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,VT,Vermont,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,9.3,9.3,,,6.8,12.7,373,,,,Asian,"(43.625381239, -72.517640791)",OWS,OWS1,Q038,VALUE,50,Race/Ethnicity,Asian,RACE,RACEASN
2023,2023,VT,Vermont,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,22.2,22.2,,,18,26.9,435,,,,Non-Hispanic Black,"(43.625381239, -72.517640791)",OWS,OWS1,Q038,VALUE,50,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,VT,Vermont,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,16.8,16.8,,,13.9,20.2,704,,,,Hispanic,"(43.625381239, -72.517640791)",OWS,OWS1,Q038,VALUE,50,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,VT,Vermont,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,20.2,20.2,,,13.7,28.9,118,,,,American Indian/Alaska Native,"(43.625381239, -72.517640791)",OWS,OWS1,Q038,VALUE,50,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2023,2023,VT,Vermont,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,13.1,13.1,,,12.4,13.8,11749,,,,Non-Hispanic White,"(43.625381239, -72.517640791)",OWS,OWS1,Q038,VALUE,50,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2023,2023,VA,Virginia,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,6.6,6.6,,,4,10.7,134,,,,Asian,"(37.542680674, -78.457890463)",OWS,OWS1,Q038,VALUE,51,Race/Ethnicity,Asian,RACE,RACEASN
2023,2023,VA,Virginia,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,18.8,18.8,,,15.1,23.2,363,,,,Non-Hispanic Black,"(37.542680674, -78.457890463)",OWS,OWS1,Q038,VALUE,51,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2023,2023,VA,Virginia,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,16.3,16.3,,,13.3,19.8,448,,,,Hispanic,"(37.542680674, -78.457890463)",OWS,OWS1,Q038,VALUE,51,Race/Ethnicity,Hispanic,RACE,RACEHIS
2023,2023,VA,Virginia,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,11.3,11.3,,,8.1,15.5,611,,,,Non-Hispanic White,"(37.542680674, -78.457890463)",OWS,OWS1,Q038,VALUE,51,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
